loss,main_out_loss,aux_out1_loss,aux_out2_loss,main_out_accuracy,aux_out1_accuracy,aux_out2_accuracy,val_loss,val_main_out_loss,val_aux_out1_loss,val_aux_out2_loss,val_main_out_accuracy,val_aux_out1_accuracy,val_aux_out2_accuracy
3.420948028564453,2.1995201110839844,2.030212640762329,2.0412073135375977,0.26182472705841064,0.26590636372566223,0.25834333896636963,3.7319319248199463,2.288785696029663,2.4264543056488037,2.384031295776367,0.19065961241722107,0.1685122847557068,0.17669716477394104
2.877467632293701,1.8042550086975098,1.7895034551620483,1.7878721952438354,0.3632653057575226,0.36866745352745056,0.36722689867019653,3.49076771736145,2.200547695159912,2.0676534175872803,2.2330830097198486,0.23591719567775726,0.2758786678314209,0.23543572425842285
2.62278413772583,1.6492085456848145,1.6152434349060059,1.6300102472305298,0.42701080441474915,0.4394958019256592,0.4361344575881958,2.861537218093872,1.7776196002960205,1.8420770168304443,1.7709810733795166,0.36157920956611633,0.3370245695114136,0.36254212260246277
2.3594672679901123,1.4747319221496582,1.4810127019882202,1.468108892440796,0.49231693148612976,0.485594242811203,0.4900360107421875,3.3486249446868896,2.073967695236206,2.13785982131958,2.1109957695007324,0.2701011002063751,0.2628791630268097,0.2537313401699066
2.124666929244995,1.3258649110794067,1.327389121055603,1.3352811336517334,0.5484994053840637,0.5466986894607544,0.5448979735374451,2.7844626903533936,1.7095329761505127,1.815247654914856,1.7678501605987549,0.42416948080062866,0.3986518979072571,0.42031776905059814
1.9114869832992554,1.193063735961914,1.2006336450576782,1.1941109895706177,0.5912364721298218,0.5887154936790466,0.5954381823539734,2.150784969329834,1.340737223625183,1.3568005561828613,1.343359351158142,0.5565719604492188,0.5594607591629028,0.5633124709129333
1.725239872932434,1.0753428936004639,1.0823228359222412,1.084002137184143,0.6352941393852234,0.637334942817688,0.6342136859893799,2.396466016769409,1.457810401916504,1.4901171922683716,1.638732671737671,0.5117958784103394,0.5064997673034668,0.49205586314201355
1.58397376537323,0.9797143936157227,1.0066779851913452,1.0075188875198364,0.6669868230819702,0.6596638560295105,0.660744309425354,2.2749528884887695,1.3740274906158447,1.5343706607818604,1.4687137603759766,0.5214251279830933,0.5084255933761597,0.5142031908035278
1.4547998905181885,0.8947107791900635,0.9342387914657593,0.9327254891395569,0.7004801630973816,0.6893157362937927,0.6901560425758362,1.7578275203704834,1.0582857131958008,1.193524718284607,1.1382817029953003,0.6615310311317444,0.610495924949646,0.6263841986656189
1.3287862539291382,0.816067636013031,0.8538171648979187,0.855246901512146,0.727851152420044,0.7177671194076538,0.7138054966926575,3.300489902496338,2.0548183917999268,2.175287961959839,1.9769506454467773,0.44053924083709717,0.4034665524959564,0.4323543608188629
